frame,vo_x,vo_z,gps_x,gps_z,error_m
535,19.737217792389522,-48.032552998745366,19.80413349206084,-48.76430059265125,0.734800824747466
536,19.797815531787844,-48.13746094596823,19.844043944774203,-48.861689704510276,0.7257026669832433
537,19.842093680965103,-48.22914932609517,19.883954397487567,-48.9590788163693,0.731128839781079
538,19.90440471284576,-48.31856745879521,19.92386485020094,-49.05646792822833,0.7381570291851887
539,19.997827205038405,-48.453993699506995,19.963775302914303,-49.15385704008735,0.7006912497859287
540,19.982872231606187,-48.56078008544485,20.003685755627668,-49.251246151946376,0.6907796984366912
541,20.02875679361092,-48.65154699294259,20.04359620834104,-49.348635263805406,0.6972462015701772
542,20.063953184898054,-48.82622797360611,20.083506661054404,-49.44602437566443,0.6201047640796156
543,20.10031941906275,-48.907875997750885,20.123417113767772,-49.54341348752345,0.6359570774880187
544,20.173425304514545,-49.01516944972264,20.163327566481136,-49.640802599382475,0.6257146332527912
545,20.194856271590943,-49.088899202027655,20.203238019194504,-49.73819171124151,0.6493466071476137
546,20.221911009205673,-49.16033860124564,20.243148471907872,-49.835580823100535,0.6755761156210022
547,20.267353061086084,-49.239369799843836,20.283058924621237,-49.93296993495956,0.6937779339110852
548,20.310939260694894,-49.32908739840552,20.3229693773346,-50.030359046818575,0.701374827445588
549,20.31241161295951,-49.46066219464574,20.367865180530472,-50.14168745624541,0.683279229227143
550,20.382055191532448,-49.53893613113529,20.418660302170217,-50.269510664889474,0.7314910002829496
551,20.434639398462927,-49.635583186634534,20.469455423809965,-50.39733387353355,0.7625459098389318
552,20.49357683056349,-49.72746602135073,20.52025054544971,-50.525157082177614,0.7981369027860776
553,20.575279040344302,-49.839585106193695,20.57104566708946,-50.652980290821695,0.8134062009999264
554,20.612879134650687,-50.046612453306736,20.62184078872921,-50.78080349946576,0.7342457378180061
555,20.684623553908285,-50.164229021605834,20.672635910368953,-50.908626708109836,0.7444942036511336
559,20.769685932358293,-50.35148956774338,20.875816396927945,-51.419919542686124,1.0736881702179295
560,20.85859358174522,-50.52424573983293,20.926611518567693,-51.54774275133019,1.0257546355115406
561,20.92784853237852,-50.67261218921264,20.977406640207445,-51.67556595997427,1.0041774107878312
563,20.96697200019866,-50.86300764204278,21.078996883486937,-51.93121237726241,1.0740628151190197
565,21.064698662558406,-51.118011358160516,21.180587126766433,-52.18685879455056,1.0751116120729347
566,21.17336120164944,-51.31296699545894,21.23138224840618,-52.314682003194626,1.0033939398808664
567,21.246266126320425,-51.48108584837299,21.282177370045925,-52.4425052118387,0.9620898138285844
568,21.272865376104853,-51.668611656851304,21.332972491685677,-52.57032842048278,0.9037178692254961
569,21.36281612241234,-51.822003311559584,21.383767613325425,-52.69815162912685,0.8763987901334802
583,21.614418569911678,-52.318549305789496,22.080446431078567,-54.4876765472515,2.218624564237123
587,21.79421938886596,-52.88066244671055,22.269114025745946,-54.99896937892343,2.170886725556746
590,22.000716526107652,-53.342323816157716,22.41061472174648,-55.38243900267738,2.0808859904031576
591,22.18627885614695,-53.74497451920795,22.45778162041333,-55.51026221059537,1.7860443399782144
593,22.36202308914299,-54.14009753303928,22.552115417747014,-55.76590862643133,1.6368863139481495
595,22.52934354340886,-54.51242332439946,22.646449215080708,-56.0215550422673,1.5136684842502561
604,22.73082833009784,-55.127834741024586,23.070951303082307,-57.17196391352914,2.0722325426061494
605,22.866590414538333,-55.64042069406819,23.11811820174915,-57.29978712144712,1.6783215329761683
606,23.04043422403668,-56.020689866842,23.165285100415993,-57.427610329365095,1.4124492660619306
607,23.17856014782322,-56.44164575484481,23.21245199908284,-57.555433537283086,1.1143033168265206
610,23.311719506139585,-56.76592469998405,23.35579912118668,-57.932707917279515,1.1676155568615307
615,23.477423621779746,-57.2079034995974,23.609774729385233,-58.51095575942784,1.3097564687886099
628,23.728099711047427,-57.888458226029734,24.270111310701456,-60.01440014901345,2.193947500296944
638,24.025315516087897,-58.66761940330169,24.77806252709855,-61.170895833310084,2.6140047719200954
639,24.284051671215547,-59.354350782573896,24.82885764873826,-61.286545401739744,2.007533212546666
640,24.518625557272074,-59.93568875451912,24.879029590767626,-61.402822249407514,1.5107520508618535
641,24.762021663907156,-60.41381704732936,24.911683597539042,-61.53673227521455,1.1328447834522066
642,24.90574650222001,-60.780737242278164,24.94433760431045,-61.67064230102156,0.8907414252956016
643,25.037087127600863,-61.18563005922978,24.97699161108186,-61.80455232682857,0.6218329714925984
644,25.133923339372437,-61.53459396999686,25.009645617853273,-61.93846235263558,0.4225572417569131
645,25.212530553863935,-61.75516409220779,25.042299624624686,-62.07237237844261,0.3599995362853783
647,25.258656830282423,-62.06458820824653,25.107607638167508,-62.34019243005664,0.31428258863341824
651,25.313050304581676,-62.40677978550585,25.238223665253155,-62.87583253328471,0.474983690406418
652,25.411758510827823,-62.694473200751275,25.270877672024568,-63.00974255909172,0.34531460879943127
654,25.447200152590597,-62.99126033384782,25.33618568556739,-63.27756261070576,0.3070719876877184
655,25.51752019120682,-63.17996969460047,25.368839692338803,-63.41147263651278,0.27513542639524635
656,25.522980241748833,-63.429651959022586,25.401493699110212,-63.54538266231979,0.16778729310633358
658,25.527941058126437,-63.66283877170237,25.466801712653037,-63.813202713933826,0.16231862089206192
659,25.53423890739447,-63.8698280186928,25.49945571942445,-63.94711273974084,0.08475139097873752
660,25.55173068193791,-64.05900045378428,25.53210972619586,-64.08102276554786,0.02949515417223337
661,25.525405669125327,-64.14571832704142,25.564763732967275,-64.21493279135488,0.07962222842640293
662,25.52471542006076,-64.30324271133797,25.597417739738685,-64.3488428171619,0.08581956034438656
663,25.588371805948412,-64.41689344197827,25.630071746510097,-64.4827528429689,0.0779509187995431
665,25.584472392579833,-64.49508819784718,25.695379760052923,-64.75057289458294,0.27851907372023166
666,25.60340585560131,-64.57713040307438,25.728033766824332,-64.88448292038996,0.3316589907661734
667,25.569921256622024,-64.67988950223946,25.76068777359574,-65.01839294619698,0.3885568755914453
668,25.618905904612227,-64.7686120715082,25.793341780367157,-65.15230297200401,0.4214814134379749
669,25.648155706458418,-64.95358517302611,25.825995787138567,-65.28621299781102,0.3771847877598736
670,25.631395359191043,-65.09290284405984,25.85864979390998,-65.42012302361803,0.3983938051846712
672,25.669220343771507,-65.1837705274524,25.923957807446758,-65.6974372770232,0.5733626295934656
673,25.69892602329463,-65.37709430004429,25.95661181421429,-65.83743412127954,0.5275554168585472
674,25.732949784372536,-65.46521231426783,25.989265820981824,-65.9774309655359,0.5727703355883368
675,25.773280448250404,-65.61285004956414,26.02191982774936,-66.11742780979225,0.5625124506661472
677,25.79971131193226,-65.7512737127691,26.08722784128443,-66.39742149830495,0.7072288988747524
678,25.820524699823203,-65.86983729133672,26.119881848051964,-66.53741834256131,0.7316277483459617
679,25.81585242700357,-66.02828577958104,26.1525358548195,-66.67741518681765,0.7312487387375405
680,25.883295162293322,-66.23005274729637,26.185189861587038,-66.81741203107401,0.6604024058870697
681,25.979770702482973,-66.37265972934402,26.21784386835457,-66.95740887533036,0.6313559978648138
682,26.01294080246262,-66.5530910649479,26.250497875122107,-67.09740571958672,0.5938954504162437
683,26.05494340465626,-66.63973309172128,26.28315188188964,-67.23740256384306,0.6397561308713696
685,26.096000705114232,-66.75993378265856,26.34845989542471,-67.51739625235577,0.7984266001155069
686,26.144609885491725,-66.96653383680967,26.381113902192247,-67.65739309661213,0.7302196017433876
687,26.200609326993245,-67.06596173057194,26.41376790895978,-67.79738994086847,0.7618555032836385
688,26.27167539912113,-67.22711294303782,26.446421915727317,-67.93738678512483,0.7314542199065044
689,26.350004933446453,-67.36762355722566,26.479075922494854,-68.07738362938117,0.7214004991959313
690,26.374497031356473,-67.46499824796568,26.511729929262387,-68.21738047363753,0.7647953201835013
691,26.411963925282777,-67.56972126695749,26.54438393602992,-68.35737731789388,0.7987096555213192
692,26.44664645916223,-67.67514147978335,26.57703794279746,-68.49737416215024,0.832507371112619
693,26.497410879895025,-67.88840022030939,26.609691949564994,-68.63737100640658,0.757340265028391
694,26.530979536777565,-68.08317702671503,26.642345956332527,-68.77736785066294,0.7030671230102888
695,26.58884167721071,-68.16811621167936,26.674999963100063,-68.9173646949193,0.7541860114485948
696,26.645708920279304,-68.27245880970409,26.7076539698676,-69.05736153917564,0.7873433075224504
697,26.701729853753452,-68.3762905173912,26.740307976635133,-69.197358383432,0.8219736688056848
698,26.745608503367706,-68.49514482285986,26.772961983402666,-69.33735522768835,0.8426544836831972
699,26.799678653841276,-68.65119927930618,26.805615990170203,-69.47735207194471,0.8261741273769805
700,26.845653562953324,-68.7562282930165,26.83826999693774,-69.61734891620105,0.8611522773126999
701,26.900646282336858,-68.96006352073414,26.870305446640526,-69.75786461562923,0.7983778261741493
702,26.978240054309445,-69.06965751647782,26.89570300746229,-69.9039482782611,0.8383635484079528
703,27.07740298604064,-69.1941548055992,26.921100568284057,-70.05003194089298,0.8700322502730816
704,27.117978683854098,-69.2975319442684,26.946498129105823,-70.19611560352485,0.914799526311355
705,27.166003133076916,-69.4513281621971,26.97189568992759,-70.3421992661567,0.9117724624905935
706,27.207656471719403,-69.57030927489268,26.997293250749355,-70.48828292878856,0.941768715759796
707,27.307518374966037,-69.7172170503818,27.022690811571124,-70.63436659142045,0.9603593189514386
708,27.35677584786146,-69.84717495072863,27.048088372392886,-70.78045025405231,0.9830008897783732
709,27.449984171661914,-69.99597024768535,27.073485933214652,-70.92653391668418,1.0038424505939432
710,27.470303692544306,-70.12984429532521,27.098883494036418,-71.07261757931605,1.0132987855842404
711,27.49089091724602,-70.26934035843293,27.124281054858187,-71.21870124194793,1.01768800638919
712,27.527837188419763,-70.40176860075309,27.149678615679953,-71.36478490457979,1.0346034542628688
713,27.59441939647191,-70.53989200332497,27.175076176501715,-71.51086856721166,1.0576597863926671
714,27.632075764776346,-70.67551567194167,27.20047373732348,-71.65695222984353,1.0721464579467077
715,27.67941998170655,-70.8350011390744,27.22587129814525,-71.8030358924754,1.0690171617669886
716,27.719680583006124,-70.97464564947393,27.251268858967016,-71.94911955510726,1.0812071660776061
717,27.73693256380328,-71.12888398219529,27.276666419788782,-72.09520321773913,1.0703353625420382
718,27.746940628447955,-71.27414380387177,27.302063980610548,-72.241286880371,1.0645566975090923
719,27.788148619109997,-71.42176352910313,27.327461541432314,-72.38737054300287,1.0698735854443646
720,27.797598446157142,-71.56199873275192,27.35285910225408,-72.53345420563474,1.0684188410025894
721,27.815105105863374,-71.71751540083892,27.378256663075845,-72.6795378682666,1.056562250793366
722,27.817750860935888,-71.95132338134873,27.40365422389761,-72.82562153089849,0.9674054367805378
723,27.812243815625497,-72.08258222037217,27.429051784719377,-72.97170519353035,0.9681816946976423
724,27.830374720401405,-72.20387091712117,27.454449345541143,-73.11778885616222,0.9882134823836803
725,27.84576521727628,-72.43410624784876,27.47984690636291,-73.26387251879407,0.9068672861340775
726,27.863059645008796,-72.54908756067113,27.505244467184674,-73.40995618142597,0.9322695338160815
727,27.895414790705544,-72.68160828609514,27.53064202800644,-73.55603984405782,0.9474648900978742
728,27.91128577388799,-72.81116955847742,27.556039588828206,-73.70212350668969,0.9591656738199945
729,27.938073637507394,-73.0346696456909,27.58143714964997,-73.84820716932155,0.8882752314605982
730,27.979538741341912,-73.15882455519164,27.60683471047174,-73.99429083195344,0.9148290519179445
731,28.013087194244484,-73.36194795662115,27.632232271293503,-74.1403744945853,0.8666016082046302
732,28.07374088241461,-73.50921140159946,27.657629832112903,-74.27530671882559,0.8718087182742543
733,28.068889905275114,-73.66585345541074,27.683027392930796,-74.40312992283404,0.8321457010937738
734,28.082808909205664,-73.75772303066628,27.70842495374869,-74.53095312684249,0.8590972748974792
735,28.138682807858988,-73.88101543761026,27.733822514566583,-74.65877633085094,0.876826017029237
736,28.142989259186376,-74.07283173490433,27.759220075384473,-74.78659953485939,0.810396975986875
737,28.13154948869897,-74.17664224481676,27.784617636202366,-74.91442273886783,0.8152801774107838
738,28.16649499905383,-74.28171101050658,27.81001519702026,-75.04224594287629,0.8399352550122475
739,28.16761149772073,-74.44182570868962,27.835412757838153,-75.17006914688474,0.8004339498383519
740,28.167362259082772,-74.53685374144773,27.860810318656043,-75.29789235089318,0.8204595402858429
741,28.231968683197255,-74.65013051970162,27.886207879473936,-75.42571555490163,0.8491658732059336
742,28.23008221331321,-74.75601215723917,27.91160544029183,-75.5535387589101,0.8587643072036034
743,28.22330072607452,-74.93231673935368,27.937003001109723,-75.68136196291853,0.8018947151997781
744,28.248960016593156,-75.03714330335248,27.962400561927613,-75.80918516692698,0.8235077171282618
745,28.266110952120655,-75.1395697497726,27.98779812274551,-75.93700837093543,0.8446101973791624
746,28.284087222357964,-75.24543001419742,28.0131956835634,-76.06483157494388,0.8630186229417162
747,28.31628513537276,-75.4319651389927,28.038593244381293,-76.19265477895233,0.8097910314793181
748,28.331551291986674,-75.54179562069672,28.063990805199182,-76.32047798296077,0.8233679829766763
749,28.41640549486564,-75.67071305138384,28.08938836601708,-76.44830118696923,0.8435540949835512
750,28.44168310771418,-75.83074635586384,28.11478592683497,-76.57612439097768,0.8139104263350799
751,28.47694697022793,-75.92136608412852,28.140183487652862,-76.70394759498612,0.8519644736327023
752,28.490823231055558,-76.11232771678456,28.165581048470752,-76.83177079899457,0.7895446952974615
753,28.510037715681385,-76.19340100500544,28.19097860928865,-76.95959400300302,0.8299701341329384
754,28.523553739508262,-76.28418245847031,28.21637617010654,-77.08741720701147,0.8599675112511679
755,28.561078170650173,-76.38508210936355,28.241773730924432,-77.21524041101992,0.8894482171759944
756,28.618054401826747,-76.53369798563644,28.267171291742322,-77.34306361502836,0.882151732404067
757,28.653676228718115,-76.62905957359995,28.29256885256022,-77.47088681903682,0.9160085415952608
758,28.663370251827182,-76.73226209503909,28.31796641337811,-77.59871002304527,0.9327571085558972
759,28.700864545746327,-76.93784263895846,28.343363974196002,-77.72653322705371,0.865932735499034
760,28.77190782026658,-77.07536134977717,28.368761535013892,-77.85435643106216,0.8771318395653241
761,28.773522474811642,-77.17128269050053,28.39415909583179,-77.98217963507062,0.8952488078875717
762,28.797679648474208,-77.36842603162631,28.418074893221565,-78.1116600737696,0.8345637253146497
763,28.762675909167243,-77.5047219264481,28.432587785120813,-78.25165691534038,0.8166211161046465
764,28.78594965340883,-77.59253480690106,28.447100677020064,-78.39165375691115,0.8679917770722001
765,28.83082888284584,-77.69641556339147,28.461613568919315,-78.53165059848195,0.9132017914351968
766,28.865720657778066,-77.80373557452354,28.476126460818566,-78.67164744005272,0.9513435996688365
767,28.84167844765301,-77.94797953705341,28.490639352717817,-78.8116442816235,0.9322795917460777
768,28.894569323572696,-78.06178822311568,28.50515224461707,-78.95164112319429,0.9713309658199122
769,28.918859974839975,-78.1810732321139,28.51966513651632,-79.09163796476506,0.9942256541109342
770,28.90446895324957,-78.32189846717908,28.534178028415567,-79.23163480633583,0.9822095376225727
771,28.95216721230843,-78.45098276764351,28.54869092031482,-79.37163164790661,1.0051803215993722
772,29.001229443179184,-78.57985637341692,28.56320381221407,-79.5116284894774,1.0295949347438647
773,29.00724242674511,-78.80678963428491,28.57771670411332,-79.65162533104818,0.9477550848862998
774,29.046969003237034,-78.92287318296337,28.592229596012572,-79.79162217261896,0.980567557851297
775,29.06137930219713,-79.05985256836115,28.60674248791182,-79.93161901418974,0.9831944715955716
776,29.051762014004616,-79.2093807575507,28.62125537981107,-80.07161585576053,0.9637350915420467
777,29.08876811540651,-79.33946455270657,28.635768271710322,-80.2116126973313,0.9827773117859052
778,29.078140136377296,-79.56347535798622,28.650281163609574,-80.35160953890208,0.8967824639820777
779,29.09829377820094,-79.67788259409313,28.664794055508825,-80.49160638047286,0.9219915455655208
780,29.113883080042374,-79.79530089074503,28.679306947408076,-80.63160322204365,0.9424744051648827
781,29.120545043538044,-79.92360318821444,28.693819839307327,-80.77160006361441,0.9493119090235104
782,29.141731089188564,-80.05179577664634,28.708332731206575,-80.91159690518519,0.9628562287995862
783,29.159954612967883,-80.1799774265355,28.722845623105826,-81.05159374675597,0.9750791140686473
784,29.17388337795917,-80.31525846204198,28.737358515005077,-81.19159058832676,0.9790362360688667
785,29.19127235844362,-80.54788966842402,28.75187140690433,-81.33158742989754,0.8984739158997544
786,29.202607105631817,-80.66117667300286,28.76638429880358,-81.47158427146832,0.9203536346685764
787,29.208808430329935,-80.78288974716868,28.780897190702827,-81.6115811130391,0.9326507432406717
788,29.23050338890857,-80.90141509985652,28.795410082602082,-81.75157795460989,0.955030399932432
789,29.252593486673657,-81.03027610487854,28.80992297450133,-81.89157479618066,0.9683969320406086
790,29.284244059205637,-81.17921300204887,28.82443586640058,-82.03157163775144,0.9684724146961553
791,29.28722208786275,-81.3206572130308,28.838948758299832,-82.17156847932222,0.9617686629845517
792,29.285637702816476,-81.46683297097337,28.853461650199083,-82.311565320893,0.9488671579608405
793,29.297516386702025,-81.64204254110916,28.867974542095773,-82.43545452974833,0.9022243512475678
794,29.288098597223055,-81.86063004253594,28.88248743399115,-82.55110409393572,0.8007963732402619
795,29.350697480072878,-82.01387729211649,28.897000325886534,-82.66675365812314,0.795040034845314
796,29.340008227981684,-82.10745175203773,28.911513217781913,-82.78240322231055,0.7994794937892646
797,29.336999669313382,-82.20485894955327,28.92602610967729,-82.89805278649796,0.8058641090767453
798,29.359042142182894,-82.30437689156975,28.940539001572674,-83.01370235068536,0.8235821061984043
799,29.386375327870493,-82.40474360674267,28.955051893468053,-83.12935191487279,0.8432657382319667
800,29.385340347335926,-82.60295012472959,28.969564785363435,-83.24500147906019,0.7649178122722103
801,29.40615392554393,-82.69571147507453,28.984077677258814,-83.36065104324759,0.787586813429863
802,29.41580345787701,-82.88242438494146,28.998590569154192,-83.476300607435,0.7257792792300077
803,29.397852428316916,-82.9694376294773,29.013103461049575,-83.59195017162241,0.7318152997452717
804,29.45988692583349,-83.09269890875059,29.027616352944953,-83.70759973580982,0.751638793107108
805,29.461700498488003,-83.17753787868561,29.042129244840336,-83.82324929999723,0.7700540737505024
806,29.41762473165966,-83.28928996245203,29.056642136735714,-83.93889886418464,0.7431689976366533
807,29.42139319647235,-83.37919531865008,29.071155028631097,-84.05454842837206,0.7607684253594851
808,29.44620908173403,-83.56311115751372,29.085667920526475,-84.17019799255945,0.7060767339395472
809,29.473080976187184,-83.66292242072477,29.100180812421854,-84.28584755674686,0.7260098189586344
810,29.505194409594754,-83.74118897758053,29.114693704317236,-84.40149712093427,0.7671360016330157
811,29.53422089802344,-83.83138646074916,29.129206596212615,-84.51714668512169,0.7964318363819803
812,29.551008798496238,-83.91696797355601,29.143719488107998,-84.6327962493091,0.8235864877012976
813,29.608678843960295,-84.04515754110632,29.158232380003376,-84.7484458134965,0.8351744793591688
814,29.607847498249576,-84.14259856086285,29.172745271898755,-84.86409537768391,0.8425387848985718
815,29.62092422155671,-84.2431293148272,29.187258163794137,-84.97974494187132,0.8547916890453064
816,29.6320255054395,-84.43134465992799,29.201771055689516,-85.09539450605872,0.7912528607695001
817,29.662850756233357,-84.51890938382564,29.2162839475849,-85.21104407024613,0.823694323601211
818,29.670326904790887,-84.6040668900915,29.230796839480277,-85.32669363443354,0.8457990836778676
819,29.692475001614376,-84.77074612491288,29.24530973137566,-85.44234319862096,0.8068453434958448
820,29.70156800476377,-84.94434658189536,29.259822623271038,-85.55799276280837,0.7561088661160383
821,29.71393192506711,-85.10575979828297,29.274335515166417,-85.67364232699578,0.7181473177662256
822,29.746226923385915,-85.17206119557005,29.2888484070618,-85.78929189118318,0.7682244716239643
823,29.7608566586141,-85.23342423092174,29.30607555397077,-85.90607983478792,0.8119676191531128
824,29.784091749895044,-85.30662640454932,29.335101337765394,-86.02781621739926,0.8495334815902715
825,29.798034897988348,-85.48133704020593,29.364127121560017,-86.1495526000106,0.7967358362782737
827,29.783584174233503,-85.59206333016633,29.422178689149266,-86.39302536523329,0.8787229974614171
828,29.86821315715064,-85.73432931922497,29.451204472943893,-86.51476174784462,0.8848564959048475
829,29.898952077221136,-85.8342214526552,29.480230256738515,-86.63649813045595,0.9049728342283456
830,29.863600296592555,-85.97407260986077,29.509256040533142,-86.75823451306731,0.8605055155214282
831,29.88759085901376,-86.07872637327128,29.538281824327765,-86.87997089567864,0.8740764190853438
832,29.912876416719037,-86.18740084524386,29.567307608122388,-87.00170727828998,0.8845975177306425
833,29.955064398152825,-86.37682975203093,29.59633339191701,-87.12344366090132,0.8283237674687828
834,29.98326079603512,-86.57012326064876,29.625359175711637,-87.24518004351266,0.7640649382877994
835,30.009986554296614,-86.74976584411569,29.654384959506263,-87.366916426124,0.7122691451204735
836,30.04385705584733,-86.9176941439976,29.683410743300886,-87.48865280873534,0.6752150332060425
837,30.069550520637325,-86.9832164719406,29.71243652709551,-87.61038919134667,0.7217174130853409
838,30.091189886184328,-87.14561563222607,29.741462310890135,-87.73212557395803,0.6828640338102334
839,30.098903265309065,-87.21523465483303,29.770488094684758,-87.85386195656936,0.7181234955209479
840,30.135708972540137,-87.38935125885668,29.79951387847938,-87.9755983391807,0.6758052829469212
841,30.16230060201375,-87.46810962095643,29.828539662274004,-88.09733472179204,0.7122644118707215
842,30.197519477745416,-87.54534932705468,29.857565446068634,-88.21907110440338,0.7546322130198223
843,30.235673028016723,-87.63857043974356,29.886591229863257,-88.34080748701473,0.7842161515565637
844,30.304397189321097,-87.77536588997293,29.91561701365788,-88.46254386962606,0.7895337869330723
845,30.346909602775995,-87.87243167780815,29.944642797452506,-88.5842802522374,0.8176472195159274
846,30.363843113837945,-88.06630497983078,29.97366858124713,-88.70601663484875,0.7493111286029986
848,30.396933225239508,-88.1724512929529,30.031720148836378,-88.94948940007143,0.858585354574712
849,30.441422934159053,-88.28745860326255,30.060745932631004,-89.07122578268277,0.8713242628486363
850,30.41761180789452,-88.45807217839685,30.089771716425627,-89.1929621652941,0.8047002040612293
851,30.452042122281863,-88.66435639860613,30.11879750022025,-89.31469854790545,0.7307509078258105
852,30.48381799277541,-88.84847083876882,30.147823284014873,-89.43643493051678,0.6771958487026379
853,30.49991131237259,-89.02020007930727,30.1768490678095,-89.55817131312813,0.6275207265747281
854,30.514217762732088,-89.1811497781868,30.218799834332824,-89.69725437586709,0.594672774024874
855,30.567966050241093,-89.33814261653357,30.26596673299955,-89.84333803409574,0.5885796441775453
856,30.66047010157723,-89.43380433336083,30.313133631666275,-89.9894216923244,0.6552505420919992
857,30.688136039114887,-89.50428839614659,30.360300530333006,-90.13550535055306,0.7112741836650989
858,30.680505033452288,-89.6718169330883,30.407467428999734,-90.28158900878172,0.668110408346301
859,30.729987920533038,-89.75878897542691,30.45463432766646,-90.42767266701037,0.7233429297164999
860,30.722858824519125,-89.8953925920971,30.501801226333185,-90.57375632523903,0.7134730661755914
861,30.776470027612845,-89.9900091094971,30.548968124999917,-90.7198399834677,0.7644672787589999
862,30.84768765558616,-90.19181585903328,30.596135023666644,-90.86592364169634,0.7195137450198844
863,30.86945093013326,-90.31280219272789,30.643301922333368,-91.012007299925,0.7348681212703453
864,30.879103261027108,-90.45799711023588,30.690468821000096,-91.15809095815365,0.7250616165931106
865,30.97210413588875,-90.65559059703256,30.737635719666827,-91.30417461638233,0.6896641707102948
866,31.023742102937423,-90.84621356656936,30.78480261833355,-91.45025827461097,0.649586088687128
867,31.092352134179027,-90.92862005878354,30.831969517000278,-91.59634193283964,0.7166949200474659
868,31.168903674255994,-91.03170867887799,30.879136415667006,-91.74242559106828,0.7675178130984855
869,31.22038168155948,-91.23340221214403,30.926303314333737,-91.88850924929696,0.7180858696544938
870,31.297146191299777,-91.33691050054507,30.97347021300046,-92.0345929075256,0.7691078467537372
871,31.39975671641603,-91.48018970318718,31.020637111667188,-92.18067656575425,0.7965007968194268
872,31.47088531832949,-91.60072994356669,31.06780401033392,-92.32676022398293,0.8304182734843345
873,31.539067136946414,-91.81601839247622,31.114970909000643,-92.47284388221158,0.7818422695940143
874,31.540599006622074,-91.97746999887713,31.16213780766737,-92.61892754044024,0.744782288150319
875,31.537439184320945,-92.11657791704089,31.209304706334095,-92.76501119866889,0.7267310068839516
876,31.589325108529145,-92.22110574170607,31.256471605000826,-92.91109485689756,0.766078608168782
877,31.65804742442098,-92.34449392130833,31.303638503667553,-93.05717851512621,0.7959428455454394
878,31.66913460168857,-92.4870126045705,31.35080540233428,-93.20326217335487,0.783802860383495
879,31.729173151142902,-92.70637579265822,31.397972301001005,-93.34934583158352,0.7232596173507239
880,31.845180392229185,-92.85178748444392,31.445139199667736,-93.49542948981218,0.7578311070551715
881,31.87849394800863,-93.04877363977235,31.492306098334463,-93.64151314804084,0.7074469449353299
882,31.960652153998858,-93.15037625025342,31.539472997001187,-93.78759680626949,0.7638336987189712
883,32.032263924880425,-93.25054790911543,31.586639895667915,-93.93368046449815,0.8156291213752281
886,32.1319914225296,-93.40462550699804,31.760619200921806,-94.29020075846623,0.9602920665062503
887,32.195761417804235,-93.63382708827727,31.822298991487735,-94.39976350150293,0.8521342458645799
888,32.314310617176744,-93.7673853973753,31.88397878205367,-94.50932624453965,0.8577072396869087
893,32.44164376457375,-93.9720097428563,32.19237773488332,-95.0571399597232,1.1133917285103365
896,32.62012937870414,-94.23726348118824,32.37741710658112,-95.38582818883333,1.1739293567702351
897,32.74492183819337,-94.44279589576524,32.439096897147046,-95.49539093187003,1.0961228054367051
899,32.86959788005427,-94.65576436848738,32.56245647827891,-95.71451641794346,1.1024027135815535
901,32.98393951229213,-94.87439422601209,32.68581605941077,-95.93364190401687,1.1004013979073386
906,33.14741944070474,-95.24849739127647,32.994215012240424,-96.48145561920042,1.2424401751015743
908,33.29305423395508,-95.54350798797968,33.11757459337229,-96.70058110527384,1.1703039361738012
909,33.4009222847817,-95.78769797284252,33.17925438393822,-96.81014384831055,1.0461989421357325
910,33.53190698053542,-96.08929672432018,33.24093417450415,-96.91970659134725,0.8799123371709425
911,33.720086675491594,-96.3083616409493,33.30261396507009,-97.02926933438397,0.8330614421517616
912,33.88717388714225,-96.51441738656747,33.36429375563601,-97.13883207742067,0.8144306834085233
914,33.986726985803024,-96.77079929183283,33.48765333676787,-97.35795756349408,0.7706032332799369
915,34.08493258309151,-96.99752526846417,33.55210276648579,-97.46287387388323,0.707429811380282
916,34.13952490955657,-97.13606111575966,33.61741078002068,-97.5663497973992,0.6765733617340516
917,34.23500485610781,-97.32617318108933,33.682718793555566,-97.66982572091517,0.6504744138074982
918,34.33474773647852,-97.40724136259921,33.748026807090454,-97.77330164443114,0.6915501275517705
919,34.48532853279225,-97.53085394472771,33.81333482062535,-97.87677756794712,0.755803348955993
920,34.56294669232684,-97.69118193648771,33.87864283416024,-97.98025349146309,0.7428553925210336
921,34.65550750989249,-97.75528978011292,33.94395084769513,-98.08372941497906,0.7836998642774242
923,34.74906564981127,-97.91537636958593,34.07456687476491,-98.29068126201102,0.7718823484296354
924,34.822000008296484,-97.9951632227095,34.1398748882998,-98.39415718552699,0.7902473420994862
925,34.91449085170463,-98.0698477739663,34.20518290183469,-98.49763310904297,0.8283224376143314
926,35.00279978710347,-98.14578057295539,34.270490915369585,-98.60110903255894,0.8623226134951446
929,35.153911257113705,-98.29567179468837,34.46641495597425,-98.91153680310686,0.9230064315457001
930,35.19035542415675,-98.42707709875236,34.53172296950915,-99.01501272662284,0.882873157840117
931,35.30007979978845,-98.55124797503754,34.597030983044036,-99.11848865013881,0.9033491142493412
933,35.41135368583098,-98.67678247030376,34.72764701011381,-99.32544049717075,0.9424500274493011
934,35.51088256934096,-98.8004570503476,34.79295502364871,-99.42891642068673,0.954138952684959
935,35.5997208877401,-98.91992446715855,34.8582630371836,-99.5323923442027,0.9617050715072879
936,35.67303390495338,-99.046389107024,34.923571050718486,-99.63586826771868,0.9535094392669718
939,35.81780474789132,-99.2419336682979,35.11949509132316,-99.9462960382666,0.9918481358979603
