Magnetic Field X [µT],Magnetic Field Y [µT],Magnetic Field Z [µT],Sample time [seg]
-97.268005,-105.743004,-177.692,2025-02-16 16:31:32.264
-96.591,-104.711006,-176.339,2025-02-16 16:31:32.272
-96.783005,-104.622,-176.01302,2025-02-16 16:31:32.280
-96.62701,-105.142006,-176.658,2025-02-16 16:31:32.287
-96.935005,-105.28001,-176.89801,2025-02-16 16:31:32.296
-96.928,-105.170006,-176.447,2025-02-16 16:31:32.305
-95.491005,-104.719,-177.98401,2025-02-16 16:31:32.312
-96.008,-104.98401,-178.229,2025-02-16 16:31:32.320
-96.51501,-105.02701,-177.11601,2025-02-16 16:31:32.328
-96.132,-105.205,-177.53801,2025-02-16 16:31:32.337
-95.70801,-104.839005,-176.73201,2025-02-16 16:31:32.343
-94.98601,-103.383,-176.31601,2025-02-16 16:31:32.352
-94.912,-102.523,-175.906,2025-02-16 16:31:32.361
-95.270004,-103.311005,-177.25401,2025-02-16 16:31:32.369
-95.676,-104.635,-178.68701,2025-02-16 16:31:32.376
-95.8,-104.740005,-176.51501,2025-02-16 16:31:32.384
-95.644005,-104.08501,-176.20201,2025-02-16 16:31:32.391
-96.091,-104.77701,-177.79001,2025-02-16 16:31:32.400
-96.339005,-105.33401,-177.886,2025-02-16 16:31:32.408
-95.465004,-104.395004,-177.544,2025-02-16 16:31:32.416
-94.953,-104.241005,-177.97801,2025-02-16 16:31:32.424
-95.175,-104.47201,-177.52101,2025-02-16 16:31:32.431
-95.82201,-103.892006,-176.56801,2025-02-16 16:31:32.443
-95.838005,-103.879005,-174.16801,2025-02-16 16:31:32.449
-95.381004,-104.256004,-173.658,2025-02-16 16:31:32.457
-95.87701,-104.424,-175.62401,2025-02-16 16:31:32.464
-95.105,-104.66801,-175.90302,2025-02-16 16:31:32.472
-93.956,-105.08501,-175.69,2025-02-16 16:31:32.481
-94.81901,-104.858,-176.789,2025-02-16 16:31:32.488
-95.00001,-104.663,-176.69801,2025-02-16 16:31:32.496
-95.08501,-105.51401,-175.50801,2025-02-16 16:31:32.504
-95.83201,-105.060005,-176.04102,2025-02-16 16:31:32.512
-95.975006,-104.435005,-175.85901,2025-02-16 16:31:32.520
-94.741005,-105.060005,-176.31401,2025-02-16 16:31:32.527
-94.395004,-105.66801,-176.94101,2025-02-16 16:31:32.536
-94.907005,-105.70701,-175.14201,2025-02-16 16:31:32.545
-94.081,-105.30401,-174.77,2025-02-16 16:31:32.552
-93.26301,-105.12601,-176.21501,2025-02-16 16:31:32.560
-93.29201,-104.38801,-176.71901,2025-02-16 16:31:32.568
-94.30701,-103.52801,-176.264,2025-02-16 16:31:32.575
-94.844,-105.067,-175.863,2025-02-16 16:31:32.584
-94.799,-106.76301,-175.75801,2025-02-16 16:31:32.592
-95.44,-106.189,-175.83301,2025-02-16 16:31:32.600
-96.199005,-105.841,-176.13101,2025-02-16 16:31:32.608
-95.61201,-105.88701,-175.748,2025-02-16 16:31:32.616
-94.20801,-105.63801,-175.10101,2025-02-16 16:31:32.624
-93.995,-106.574005,-175.14601,2025-02-16 16:31:32.632
-94.850006,-106.122,-174.427,2025-02-16 16:31:32.640
-95.479004,-105.44301,-174.85101,2025-02-16 16:31:32.648
-94.052,-105.09801,-176.268,2025-02-16 16:31:32.655
-92.97301,-104.02801,-175.23401,2025-02-16 16:31:32.665
-94.762,-105.273,-176.074,2025-02-16 16:31:32.672
-94.68301,-106.65201,-176.78601,2025-02-16 16:31:32.680
-93.45901,-106.20901,-176.16301,2025-02-16 16:31:32.688
-94.567,-105.365005,-176.856,2025-02-16 16:31:32.696
-95.14101,-105.100006,-176.337,2025-02-16 16:31:32.704
-94.172005,-106.382,-175.626,2025-02-16 16:31:32.713
-93.856,-107.19501,-174.64201,2025-02-16 16:31:32.719
-93.911,-105.606,-174.62701,2025-02-16 16:31:32.728
-94.68301,-105.477005,-175.828,2025-02-16 16:31:32.736
-94.885,-105.494,-175.496,2025-02-16 16:31:32.744
-94.82201,-104.855,-176.21701,2025-02-16 16:31:32.752
-94.298004,-105.656006,-176.593,2025-02-16 16:31:32.760
-93.676,-105.385,-177.02701,2025-02-16 16:31:32.768
-94.187004,-105.54001,-176.82101,2025-02-16 16:31:32.776
-94.086006,-106.476006,-175.04301,2025-02-16 16:31:32.783
-92.90201,-106.46001,-174.16801,2025-02-16 16:31:32.792
-93.063,-106.16601,-175.68301,2025-02-16 16:31:32.800
-94.285,-105.436005,-175.576,2025-02-16 16:31:32.808
-94.201004,-104.58301,-176.537,2025-02-16 16:31:32.816
-94.63801,-104.108,-178.766,2025-02-16 16:31:32.824
-94.273,-105.44601,-177.404,2025-02-16 16:31:32.832
-93.385,-105.34801,-175.75201,2025-02-16 16:31:32.840
-93.25101,-104.90501,-175.08401,2025-02-16 16:31:32.847
-92.90201,-105.51601,-176.169,2025-02-16 16:31:32.857
-93.07001,-105.331,-178.02101,2025-02-16 16:31:32.863
-93.492004,-105.467,-176.095,2025-02-16 16:31:32.871
-92.96001,-104.98401,-175.175,2025-02-16 16:31:32.880
-93.02801,-104.789,-177.02101,2025-02-16 16:31:32.888
-93.657005,-105.170006,-177.039,2025-02-16 16:31:32.896
-94.108,-105.743004,-176.46101,2025-02-16 16:31:32.905
-94.714005,-105.797005,-175.582,2025-02-16 16:31:32.911
-93.310005,-105.664,-176.41501,2025-02-16 16:31:32.920
-93.011,-105.633,-176.283,2025-02-16 16:31:32.928
-94.547005,-106.211006,-176.34702,2025-02-16 16:31:32.936
-94.858,-106.462006,-177.60901,2025-02-16 16:31:32.944
-95.493004,-105.77701,-177.119,2025-02-16 16:31:32.953
-95.525,-104.921005,-175.686,2025-02-16 16:31:32.959
-95.115005,-105.950005,-176.742,2025-02-16 16:31:32.967
-94.927,-107.211006,-177.34001,2025-02-16 16:31:32.976
-94.55,-106.324005,-177.369,2025-02-16 16:31:32.984
-94.66601,-105.491005,-178.45601,2025-02-16 16:31:32.992
-94.313,-104.814,-177.67401,2025-02-16 16:31:33.001
-94.234,-104.90201,-176.06201,2025-02-16 16:31:33.007
-93.80601,-104.656006,-177.42201,2025-02-16 16:31:33.015
-94.868004,-105.508,-178.011,2025-02-16 16:31:33.024
-95.700005,-106.967,-177.061,2025-02-16 16:31:33.033
-94.594,-105.573006,-175.70201,2025-02-16 16:31:33.039
-95.369,-105.442,-176.445,2025-02-16 16:31:33.048
-94.883,-104.551,-177.72601,2025-02-16 16:31:33.056
-94.600006,-103.563,-177.19601,2025-02-16 16:31:33.063
-95.606,-104.94701,-178.54901,2025-02-16 16:31:33.073
-95.046005,-105.316,-178.49101,2025-02-16 16:31:33.080
-94.427,-104.928,-177.102,2025-02-16 16:31:33.087
-94.801,-104.642006,-176.572,2025-02-16 16:31:33.095
-95.29401,-104.581,-176.035,2025-02-16 16:31:33.103
-94.968,-105.40301,-176.651,2025-02-16 16:31:33.111
-94.123,-104.90101,-177.656,2025-02-16 16:31:33.120
-94.135,-103.831,-176.34901,2025-02-16 16:31:33.129
-94.775,-104.31801,-176.132,2025-02-16 16:31:33.136
-95.58501,-104.618004,-177.31001,2025-02-16 16:31:33.144
-96.187004,-105.73501,-176.48001,2025-02-16 16:31:33.151
-96.359,-105.43201,-176.281,2025-02-16 16:31:33.159
-95.729004,-105.16801,-177.97202,2025-02-16 16:31:33.168
-95.149,-105.323006,-177.925,2025-02-16 16:31:33.177
-96.19601,-104.783005,-176.996,2025-02-16 16:31:33.184
-95.187004,-104.578,-177.17201,2025-02-16 16:31:33.192
-94.531006,-103.989006,-178.42401,2025-02-16 16:31:33.200
-96.00001,-103.815,-178.414,2025-02-16 16:31:33.207
-96.51,-103.856,-176.843,2025-02-16 16:31:33.215
-95.45901,-104.16901,-175.49901,2025-02-16 16:31:33.224
-95.920006,-104.964005,-176.395,2025-02-16 16:31:33.233
-97.422005,-105.225006,-177.39001,2025-02-16 16:31:33.240
-96.896,-104.851006,-176.92201,2025-02-16 16:31:33.248
-95.908005,-103.68301,-175.785,2025-02-16 16:31:33.255
-96.647,-103.12,-176.095,2025-02-16 16:31:33.265
-96.649,-103.234,-177.23201,2025-02-16 16:31:33.273
-95.997,-102.52701,-176.54701,2025-02-16 16:31:33.280
-96.603004,-102.69601,-176.919,2025-02-16 16:31:33.287
-97.286,-102.548004,-176.514,2025-02-16 16:31:33.295
-97.63901,-102.995,-174.33601,2025-02-16 16:31:33.309
-96.885,-103.339005,-173.352,2025-02-16 16:31:33.312
-96.524,-102.784004,-175.19301,2025-02-16 16:31:33.319
-96.783005,-103.562004,-176.535,2025-02-16 16:31:33.328
-97.635,-104.288,-177.23201,2025-02-16 16:31:33.336
-97.12,-104.136,-178.123,2025-02-16 16:31:33.344
-96.435005,-103.11101,-177.912,2025-02-16 16:31:33.351
-97.802,-103.87401,-176.352,2025-02-16 16:31:33.360
-98.561005,-104.47,-174.65001,2025-02-16 16:31:33.370
-97.872,-103.563,-176.49,2025-02-16 16:31:33.376
-97.012,-102.843,-177.05,2025-02-16 16:31:33.384
-96.39101,-102.456,-175.89001,2025-02-16 16:31:33.391
-97.384,-102.559006,-176.748,2025-02-16 16:31:33.402
-98.00201,-102.949005,-178.365,2025-02-16 16:31:33.408
-98.091,-104.02801,-179.45001,2025-02-16 16:31:33.415
-97.98601,-103.907005,-178.764,2025-02-16 16:31:33.424
-96.994,-102.742004,-178.199,2025-02-16 16:31:33.432
-97.476006,-102.576004,-178.011,2025-02-16 16:31:33.440
-96.788,-103.673004,-177.21501,2025-02-16 16:31:33.447
-96.687004,-103.664,-177.43701,2025-02-16 16:31:33.455
-97.535,-103.218,-177.74701,2025-02-16 16:31:33.465
-97.899,-102.826004,-177.337,2025-02-16 16:31:33.471
-98.192,-102.746,-176.90302,2025-02-16 16:31:33.480
-97.55601,-103.317,-176.14201,2025-02-16 16:31:33.488
-98.61201,-103.94401,-174.79901,2025-02-16 16:31:33.495
-99.271,-104.645004,-174.57,2025-02-16 16:31:33.504
-98.100006,-103.90501,-176.71301,2025-02-16 16:31:33.512
-97.497,-102.789,-177.656,2025-02-16 16:31:33.520
-98.259,-103.497,-176.97601,2025-02-16 16:31:33.528
-98.68001,-104.809006,-176.12401,2025-02-16 16:31:33.536
-99.19301,-104.963005,-175.57501,2025-02-16 16:31:33.544
-98.231,-103.175,-176.87901,2025-02-16 16:31:33.552
-97.702,-103.865005,-176.46101,2025-02-16 16:31:33.560
-97.587006,-105.757,-174.85301,2025-02-16 16:31:33.569
-96.713005,-104.817,-174.39601,2025-02-16 16:31:33.576
-97.27701,-103.385,-174.404,2025-02-16 16:31:33.584
-98.066,-103.357,-174.57101,2025-02-16 16:31:33.591
-99.11001,-103.995,-175.05602,2025-02-16 16:31:33.600
-97.79101,-103.768005,-176.587,2025-02-16 16:31:33.608
-96.948006,-104.20901,-175.477,2025-02-16 16:31:33.617
-97.574005,-104.477005,-174.35701,2025-02-16 16:31:33.623
-98.58301,-104.798004,-175.77501,2025-02-16 16:31:33.631
-98.339005,-105.413,-176.065,2025-02-16 16:31:33.640
-96.48,-104.595,-176.56801,2025-02-16 16:31:33.648
-97.11101,-104.97401,-176.128,2025-02-16 16:31:33.656
-98.05601,-104.425,-175.535,2025-02-16 16:31:33.664
-97.928,-103.033005,-175.95401,2025-02-16 16:31:33.673
-97.70701,-104.80501,-173.774,2025-02-16 16:31:33.679
-97.008,-104.851006,-175.09901,2025-02-16 16:31:33.687
-96.259,-104.478004,-178.276,2025-02-16 16:31:33.696
-96.590004,-104.712006,-176.453,2025-02-16 16:31:33.705
-96.91,-104.840004,-174.865,2025-02-16 16:31:33.712
-97.27701,-105.621,-174.95601,2025-02-16 16:31:33.720
-97.37401,-106.69301,-174.897,2025-02-16 16:31:33.728
-96.728004,-107.156006,-174.14201,2025-02-16 16:31:33.737
-96.906006,-105.787,-173.43501,2025-02-16 16:31:33.744
-96.436005,-105.00001,-173.91,2025-02-16 16:31:33.752
-96.068,-105.395004,-175.00601,2025-02-16 16:31:33.760
-96.415,-104.90201,-175.63,2025-02-16 16:31:33.769
-96.296005,-104.562004,-174.156,2025-02-16 16:31:33.776
-96.351006,-104.148,-175.09901,2025-02-16 16:31:33.783
-97.16601,-104.560005,-177.07101,2025-02-16 16:31:33.792
-97.354004,-105.41901,-175.43001,2025-02-16 16:31:33.800
-96.859,-105.365005,-174.71501,2025-02-16 16:31:33.808
-96.77901,-104.62501,-176.585,2025-02-16 16:31:33.816
-95.979004,-104.547005,-176.76701,2025-02-16 16:31:33.824
-95.47301,-105.448006,-175.766,2025-02-16 16:31:33.833
-95.31901,-104.79101,-175.10901,2025-02-16 16:31:33.840
-94.61201,-104.61301,-174.84601,2025-02-16 16:31:33.849
-94.884,-105.496,-175.725,2025-02-16 16:31:33.856
-95.61001,-105.88801,-175.977,2025-02-16 16:31:33.865
-94.813,-104.747,-176.10901,2025-02-16 16:31:33.874
-95.582,-104.62,-177.76701,2025-02-16 16:31:33.879
-96.28001,-105.75101,-177.514,2025-02-16 16:31:33.888
-95.247,-105.104004,-175.31401,2025-02-16 16:31:33.896
-95.39101,-105.65401,-175.977,2025-02-16 16:31:33.905
-95.13801,-106.27701,-177.63802,2025-02-16 16:31:33.912
-95.283005,-105.65101,-177.22801,2025-02-16 16:31:33.919
-94.51301,-105.77801,-175.684,2025-02-16 16:31:33.932
-94.646,-105.046005,-175.62201,2025-02-16 16:31:33.936
-95.13901,-105.101006,-176.56601,2025-02-16 16:31:33.944
-94.425,-104.92901,-177.33101,2025-02-16 16:31:33.952
-94.453,-105.136,-175.94801,2025-02-16 16:31:33.961
-94.784004,-105.48501,-175.60501,2025-02-16 16:31:33.968
-94.896,-104.656006,-177.26302,2025-02-16 16:31:33.975
-93.914,-104.659004,-176.171,2025-02-16 16:31:33.985
-93.505005,-105.687004,-177.11201,2025-02-16 16:31:33.992
-93.922005,-107.118004,-178.311,2025-02-16 16:31:34.000
-94.346,-106.30801,-178.04301,2025-02-16 16:31:34.008
-94.96001,-106.58501,-178.75201,2025-02-16 16:31:34.015
-94.586006,-106.64001,-176.32301,2025-02-16 16:31:34.024
-94.54301,-105.983,-174.07301,2025-02-16 16:31:34.033
-96.214005,-107.003006,-174.804,2025-02-16 16:31:34.040
-95.357,-106.396,-176.27301,2025-02-16 16:31:34.048
-93.748,-105.187004,-178.30101,2025-02-16 16:31:34.056
-93.873,-105.522,-178.86101,2025-02-16 16:31:34.064
-94.644005,-106.22301,-176.81001,2025-02-16 16:31:34.071
-95.29301,-105.758,-177.22202,2025-02-16 16:31:34.080
-94.547005,-106.326004,-177.826,2025-02-16 16:31:34.088
-94.345,-107.253006,-176.27101,2025-02-16 16:31:34.095
-94.619,-105.898,-176.25601,2025-02-16 16:31:34.105
-95.351006,-105.226006,-176.229,2025-02-16 16:31:34.111
-94.912,-104.758,-176.343,2025-02-16 16:31:34.120
-94.50201,-104.61201,-176.44,2025-02-16 16:31:34.127
-95.73501,-105.047005,-175.578,2025-02-16 16:31:34.136
-95.854004,-105.272,-175.686,2025-02-16 16:31:34.144
-95.711006,-105.897,-175.86801,2025-02-16 16:31:34.152
-95.595,-105.670006,-175.30301,2025-02-16 16:31:34.161
-94.975006,-105.282005,-174.02802,2025-02-16 16:31:34.167
-95.13801,-106.047005,-174.79301,2025-02-16 16:31:34.176
-96.692,-106.840004,-175.07301,2025-02-16 16:31:34.184
-96.064,-106.45901,-175.05602,2025-02-16 16:31:34.192
-94.94,-106.025,-174.43901,2025-02-16 16:31:34.200
-95.254005,-104.983,-172.80602,2025-02-16 16:31:34.208
-94.553,-105.031006,-174.58801,2025-02-16 16:31:34.215
-94.441,-105.031006,-176.41101,2025-02-16 16:31:34.224
-95.315,-104.91,-177.27501,2025-02-16 16:31:34.233
-95.97401,-106.671005,-176.524,2025-02-16 16:31:34.240
-95.923004,-107.08201,-174.895,2025-02-16 16:31:34.248
-94.856,-106.117004,-173.51302,2025-02-16 16:31:34.256
-93.97401,-105.185005,-174.313,2025-02-16 16:31:34.263
-95.189,-104.46001,-175.34901,2025-02-16 16:31:34.273
-94.716,-104.62,-174.28001,2025-02-16 16:31:34.280
-93.989006,-105.40401,-175.10101,2025-02-16 16:31:34.288
-95.50101,-105.770004,-175.86201,2025-02-16 16:31:34.295
-95.066,-105.299,-175.40501,2025-02-16 16:31:34.304
-95.40201,-104.700005,-176.264,2025-02-16 16:31:34.311
-95.559006,-104.17901,-175.50401,2025-02-16 16:31:34.320
-94.576004,-104.297005,-175.89201,2025-02-16 16:31:34.330
-95.105,-104.66801,-175.90302,2025-02-16 16:31:34.337
-95.817,-104.726006,-174.001,2025-02-16 16:31:34.344
-96.019005,-104.744,-173.67001,2025-02-16 16:31:34.352
-96.205,-104.66,-174.259,2025-02-16 16:31:34.360
-96.785,-104.62,-175.785,2025-02-16 16:31:34.368
-97.26401,-105.631004,-176.78401,2025-02-16 16:31:34.376
-97.02901,-106.239006,-175.817,2025-02-16 16:31:34.384
-96.188,-105.73501,-176.36601,2025-02-16 16:31:34.393
-96.465004,-104.492004,-177.373,2025-02-16 16:31:34.400
-96.34601,-104.15201,-175.785,2025-02-16 16:31:34.407
-96.081,-105.615005,-175.90901,2025-02-16 16:31:34.416
-96.184006,-105.622,-175.457,2025-02-16 16:31:34.425
-96.91901,-103.88701,-175.38,2025-02-16 16:31:34.432
-96.995,-102.511,-175.23901,2025-02-16 16:31:34.440
-96.914,-103.77601,-174.70001,2025-02-16 16:31:34.447
-98.045006,-104.31901,-175.65501,2025-02-16 16:31:34.457
-98.425,-104.144005,-175.69,2025-02-16 16:31:34.464
-98.76,-104.606,-176.255,2025-02-16 16:31:34.472
-98.203,-103.912,-176.147,2025-02-16 16:31:34.481
-97.426,-103.93101,-174.38101,2025-02-16 16:31:34.488
-97.636,-104.05701,-174.272,2025-02-16 16:31:34.496
-97.604004,-103.73701,-174.632,2025-02-16 16:31:34.503
-97.62401,-103.952,-174.621,2025-02-16 16:31:34.512
-97.938,-104.200005,-175.31201,2025-02-16 16:31:34.521
-97.135,-104.009,-174.47202,2025-02-16 16:31:34.528
-98.355,-104.455,-175.552,2025-02-16 16:31:34.538
-98.58201,-104.914,-177.369,2025-02-16 16:31:34.544
-97.464005,-104.475006,-175.837,2025-02-16 16:31:34.551
-97.34901,-104.24801,-175.272,2025-02-16 16:31:34.563
-97.714005,-103.97,-176.11201,2025-02-16 16:31:34.569
-98.339005,-103.178,-175.628,2025-02-16 16:31:34.576
-98.59801,-102.78001,-175.897,2025-02-16 16:31:34.586
-98.48801,-103.72301,-175.49,2025-02-16 16:31:34.591
-97.896,-103.658005,-174.313,2025-02-16 16:31:34.600
-99.12601,-104.09601,-174.022,2025-02-16 16:31:34.608
-99.93201,-105.46001,-175.36401,2025-02-16 16:31:34.616
-99.12501,-105.273,-175.20901,2025-02-16 16:31:34.624
-99.40301,-105.089005,-175.46701,2025-02-16 16:31:34.633
-98.439,-103.303,-177.11401,2025-02-16 16:31:34.639
-97.603004,-102.79401,-176.86201,2025-02-16 16:31:34.648
-98.767006,-103.65501,-177.11401,2025-02-16 16:31:34.656
-99.145004,-103.482,-177.49101,2025-02-16 16:31:34.663
-99.41901,-103.302,-178.43501,2025-02-16 16:31:34.671
-99.463005,-103.726006,-177.61101,2025-02-16 16:31:34.681
-99.44,-104.345,-174.828,2025-02-16 16:31:34.687
-99.55,-104.461006,-174.71301,2025-02-16 16:31:34.695
-100.342,-103.48601,-176.309,2025-02-16 16:31:34.704
-100.607,-103.198006,-177.14401,2025-02-16 16:31:34.712
-99.684006,-103.95901,-177.38301,2025-02-16 16:31:34.720
-99.22,-104.341,-177.787,2025-02-16 16:31:34.728
-99.511,-104.379005,-179.17601,2025-02-16 16:31:34.736
-99.91601,-103.353004,-178.80602,2025-02-16 16:31:34.743
-99.229004,-103.39001,-178.531,2025-02-16 16:31:34.751
-98.942,-103.465004,-178.05101,2025-02-16 16:31:34.760
-99.148,-102.535,-179.035,2025-02-16 16:31:34.769
-99.827,-103.450005,-178.68001,2025-02-16 16:31:34.776
-100.54001,-104.56801,-176.143,2025-02-16 16:31:34.783
-100.441,-103.61201,-177.90901,2025-02-16 16:31:34.791
-99.367004,-102.769005,-179.035,2025-02-16 16:31:34.801
-98.63801,-103.439,-178.71901,2025-02-16 16:31:34.808
-98.15401,-103.492004,-177.77,2025-02-16 16:31:34.816
-98.121,-103.05801,-176.87901,2025-02-16 16:31:34.824
-98.734,-103.337006,-177.817,2025-02-16 16:31:34.832
-98.29301,-103.93101,-177.753,2025-02-16 16:31:34.840
-98.925,-103.24901,-177.72,2025-02-16 16:31:34.848
-98.809006,-103.13701,-178.634,2025-02-16 16:31:34.856
-98.539,-103.428,-178.48502,2025-02-16 16:31:34.864
-98.80801,-103.022,-177.38301,2025-02-16 16:31:34.873
-97.673004,-103.54301,-176.47801,2025-02-16 16:31:34.880
-97.788,-103.886,-178.524,2025-02-16 16:31:34.887
-99.109,-104.342,-179.61002,2025-02-16 16:31:34.896
-99.11201,-104.339005,-179.15302,2025-02-16 16:31:34.905
-98.69301,-104.08501,-179.141,2025-02-16 16:31:34.912
-98.842,-104.51501,-177.524,2025-02-16 16:31:34.922
-97.081,-104.884,-179.21901,2025-02-16 16:31:34.929
-97.02801,-104.466,-181.29901,2025-02-16 16:31:34.937
-97.591,-103.864006,-178.169,2025-02-16 16:31:34.946
-96.28001,-103.51501,-177.07701,2025-02-16 16:31:34.952
-95.795006,-103.685005,-177.837,2025-02-16 16:31:34.961
-96.920006,-105.177,-177.70401,2025-02-16 16:31:34.969
-97.288,-105.95701,-177.56601,2025-02-16 16:31:34.976
-96.868004,-105.704,-177.78401,2025-02-16 16:31:34.983
-96.498,-104.926,-178.15001,2025-02-16 16:31:34.992
-95.341,-104.174,-178.121,2025-02-16 16:31:35.001
-95.503006,-104.824005,-177.63501,2025-02-16 16:31:35.008
-96.539,-105.23701,-176.304,2025-02-16 16:31:35.016
-95.740005,-104.09801,-176.779,2025-02-16 16:31:35.023
-94.573006,-104.41501,-177.82901,2025-02-16 16:31:35.033
-95.635,-106.329,-178.12502,2025-02-16 16:31:35.040
-95.136,-107.22301,-175.98001,2025-02-16 16:31:35.048
-94.699005,-106.63901,-174.386,2025-02-16 16:31:35.056
-95.11201,-104.662,-174.761,2025-02-16 16:31:35.064
-94.539,-104.927,-175.16501,2025-02-16 16:31:35.072
-93.622,-104.853004,-177.856,2025-02-16 16:31:35.079
-93.87,-105.29401,-176.473,2025-02-16 16:31:35.088
-94.048004,-104.98601,-175.35901,2025-02-16 16:31:35.096
-94.11301,-104.79401,-177.662,2025-02-16 16:31:35.104
-95.003006,-105.83501,-177.085,2025-02-16 16:31:35.112
-95.272,-105.42901,-175.983,2025-02-16 16:31:35.119
-95.282005,-105.536,-175.86201,2025-02-16 16:31:35.128
-96.00201,-105.81801,-175.66301,2025-02-16 16:31:35.136
-95.186005,-106.58301,-174.878,2025-02-16 16:31:35.143
-93.836006,-105.921005,-175.289,2025-02-16 16:31:35.152
-95.05801,-106.366005,-176.141,2025-02-16 16:31:35.160
-95.61101,-106.003006,-177.34201,2025-02-16 16:31:35.169
-95.247,-105.219,-176.794,2025-02-16 16:31:35.176
-95.989006,-105.714005,-176.24,2025-02-16 16:31:35.185
-96.65501,-105.465004,-176.869,2025-02-16 16:31:35.193
-96.46001,-105.326004,-174.692,2025-02-16 16:31:35.202
-96.144005,-106.13901,-173.70801,2025-02-16 16:31:35.208
-95.62,-105.995,-175.97101,2025-02-16 16:31:35.215
-95.378006,-105.549,-176.44,2025-02-16 16:31:35.224
-95.677,-105.579,-176.57101,2025-02-16 16:31:35.232
-95.74901,-105.382,-177.96,2025-02-16 16:31:35.240
-96.011,-106.04201,-177.251,2025-02-16 16:31:35.248
-96.295006,-105.854004,-176.70901,2025-02-16 16:31:35.256
-96.41901,-105.01401,-176.53801,2025-02-16 16:31:35.263
-96.934006,-105.16601,-175.647,2025-02-16 16:31:35.272
-97.39101,-105.964005,-177.115,2025-02-16 16:31:35.281
-95.702,-105.90501,-177.23901,2025-02-16 16:31:35.288
-94.642006,-105.16501,-177.67401,2025-02-16 16:31:35.296
-96.234,-105.328,-178.56601,2025-02-16 16:31:35.304
-96.358,-105.43301,-176.395,2025-02-16 16:31:35.311
-96.05601,-106.350006,-174.83401,2025-02-16 16:31:35.320
-96.483,-106.828,-176.548,2025-02-16 16:31:35.328
-96.796005,-105.90201,-176.509,2025-02-16 16:31:35.336
-96.217,-106.05601,-176.23401,2025-02-16 16:31:35.344
-95.018005,-104.878006,-176.8,2025-02-16 16:31:35.352
-95.61201,-105.886,-175.634,2025-02-16 16:31:35.359
-96.23,-106.16,-175.77101,2025-02-16 16:31:35.368
-96.86201,-104.41801,-176.26001,2025-02-16 16:31:35.376
-97.422005,-105.10901,-175.91101,2025-02-16 16:31:35.384
-96.407005,-104.909004,-176.88701,2025-02-16 16:31:35.392
-95.565,-104.520004,-178.91501,2025-02-16 16:31:35.400
-95.635,-105.268005,-178.53201,2025-02-16 16:31:35.407
-94.812004,-104.864006,-177.817,2025-02-16 16:31:35.416
-94.45901,-105.247,-176.628,2025-02-16 16:31:35.424
-95.77801,-105.588005,-176.46301,2025-02-16 16:31:35.433
-95.629005,-105.158005,-177.966,2025-02-16 16:31:35.440
-95.061005,-105.30401,-176.205,2025-02-16 16:31:35.449
-94.953,-105.07001,-174.49701,2025-02-16 16:31:35.456
-94.082,-105.41901,-176.136,2025-02-16 16:31:35.463
-93.454,-106.09701,-175.483,2025-02-16 16:31:35.472
-94.217,-105.745,-175.09601,2025-02-16 16:31:35.480
-94.90401,-105.824005,-176.96501,2025-02-16 16:31:35.488
-94.882,-105.61201,-177.43301,2025-02-16 16:31:35.496
-94.845,-105.18201,-177.22801,2025-02-16 16:31:35.503
-95.26501,-105.435005,-177.011,2025-02-16 16:31:35.512
-96.386,-105.756004,-176.606,2025-02-16 16:31:35.520
-95.938,-106.240005,-176.091,2025-02-16 16:31:35.528
-95.018005,-105.938,-176.279,2025-02-16 16:31:35.536
-94.906006,-105.823006,-176.73601,2025-02-16 16:31:35.544
-95.520004,-105.98501,-175.96501,2025-02-16 16:31:35.552
-94.77801,-106.551,-176.11201,2025-02-16 16:31:35.560
-93.52701,-106.95901,-176.12201,2025-02-16 16:31:35.569
-94.73501,-107.185005,-176.186,2025-02-16 16:31:35.576
-95.298004,-107.04401,-178.746,2025-02-16 16:31:35.584
-93.97301,-105.532005,-178.981,2025-02-16 16:31:35.592
-93.11301,-104.69601,-177.83301,2025-02-16 16:31:35.601
-94.325005,-105.98,-176.91801,2025-02-16 16:31:35.607
-94.73501,-106.01,-175.341,2025-02-16 16:31:35.616
-94.484,-105.456,-175.70201,2025-02-16 16:31:35.624
-94.079,-105.422005,-176.593,2025-02-16 16:31:35.634
-94.79101,-104.420006,-175.098,2025-02-16 16:31:35.640
-95.11201,-105.72201,-174.23901,2025-02-16 16:31:35.647
-94.398,-106.725006,-175.96301,2025-02-16 16:31:35.655
-94.532005,-106.108,-177.26701,2025-02-16 16:31:35.666
-94.73,-105.899,-174.54701,2025-02-16 16:31:35.674
-95.686005,-106.51601,-173.199,2025-02-16 16:31:35.680
-95.399,-106.823006,-175.792,2025-02-16 16:31:35.688
-95.74901,-106.442,-177.43901,2025-02-16 16:31:35.696
-95.61301,-106.00101,-176.99901,2025-02-16 16:31:35.704
-94.698006,-105.69501,-176.50201,2025-02-16 16:31:35.712
-94.96001,-106.47001,-177.272,2025-02-16 16:31:35.720
-94.548004,-106.326004,-177.712,2025-02-16 16:31:35.728
-94.34701,-106.192,-176.449,2025-02-16 16:31:35.736
-95.051,-106.256004,-175.69,2025-02-16 16:31:35.744
-95.665,-106.534004,-176.399,2025-02-16 16:31:35.751
-95.494,-106.72101,-175.00401,2025-02-16 16:31:35.760
